x,y
1669680000,16209
1669766400,16432.7
1669852800,17170.6
1669939200,16971.6
1670025600,17091.2
1670112000,16894.2
1670198400,17117.6
1670284800,16967
1670371200,17085.4
1670457600,16836.1
1670544000,17234.6
1670630400,17128.6
1670716800,17125
1670803200,17098.6
1670889600,17206.9
1670976000,17771
1671062400,17802.4
1671148800,17357.5
1671235200,16637.6
1671321600,16783.6
1671408000,16746
1671494400,16439.9
1671580800,16904.6
1671667200,16813.6
1671753600,16818.7
1671840000,16779.7
1671926400,16838.1
1672012800,16826.9
1672099200,16915.7
1672185600,16699
1672272000,16539.3
1672358400,16630.5
1672444800,16599.7
1672531200,16526.8
1672617600,16613.7
1672704000,16671.5
1672790400,16669.6
1672876800,16850.6
1672963200,16826.4
1673049600,16952
1673136000,16945.2
1673222400,17108.4
1673308800,17192.1
1673395200,17443.7
1673481600,17934.6
1673568000,18859.3
1673654400,19933.4
1673740800,20955.2
1673827200,20881
1673913600,21190.5
1674000000,21145.2
1674086400,20672.8
1674172800,21087.8
1674259200,22693.4
1674345600,22772.5
1674432000,22724.2
1674518400,22924.4
1674604800,22634.5
1674691200,23089.7
1674777600,23008.3
1674864000,23075.8
1674950400,23032.2
1675036800,23755.8
1675123200,22836.1
1675209600,23133.9
1675296000,23722
1675382400,23454.4
1675468800,23440.1
1675555200,23328.2
1675641600,22936.9
1675728000,22763.7
1675814400,23254.8
1675900800,22964.9
1675987200,21794.1
1676073600,21638.6
1676160000,21861.8
1676246400,21787.2
1676332800,21788
1676419200,22211.8
1676505600,24340.7
1676592000,23544.7
1676678400,24573
1676764800,24641.9
1676851200,24290.2
1676937600,24834.8
1677024000,24438.1
1677110400,24185.7
1677196800,23946.4
1677283200,23192
1677369600,23176.8
1677456000,23563.1
1677542400,23497.6
1677628800,23128.3
1677715200,23641.7
1677801600,23467.4
1677888000,22351.7
1677974400,22348.5
1678060800,22427.6
1678147200,22410.6
1678233600,22197.5
1678320000,21698.3
1678406400,20363.4
1678492800,20224.8
1678579200,20656.8
1678665600,22205.3
1678752000,24213.7
1678838400,24767.5
1678924800,24376.4
1679011200,25053.6
1679097600,27462.8
1679184000,26975.4
1679270400,28045.8
1679356800,27790.9
1679443200,28191.5
1679529600,27306.3
1679616000,28332.4
1679702400,27496.2
1679788800,27496.1
1679875200,27999.8
1679961600,27141.2
1680048000,27274.7
1680134400,28355.9
1680220800,28033.1
1680307200,28479.8
1680393600,28465
1680480000,28185.2
1680566400,27802.2
1680652800,28169.5
1680739200,28180.4
1680825600,28039.9
1680912000,27925.6
1680998400,27956
1681084800,28336.2
1681171200,29656.2
1681257600,30235
1681344000,29899.2
1681430400,30407.6
1681516800,30486.1
1681603200,30319.3
1681689600,30315.4
1681776000,29447.1
1681862400,30393.6
1681948800,28829.6
1682035200,28243
1682121600,27268
1682208000,27816.2
1682294400,27590.6
1682380800,27516.5
1682467200,28301.7
1682553600,28429.7
1682640000,29480.3
1682726400,29329.6
1682812800,29244.7
1682899200,29264.1
1682985600,28086.7
1683072000,28678.3
1683158400,29007.7
1683244800,28851.8
1683331200,29535.4
1683417600,28903.4
1683504000,28456.8
1683590400,27691.4
1683676800,27640.1
1683763200,27617.1
1683849600,26993.2
1683936000,26803.1
1684022400,26785.9
1684108800,26926.2
1684195200,27192
1684281600,27036.4
1684368000,27398.3
1684454400,26833.3
1684540800,26889.6
1684627200,27124.5
1684713600,26756.6
1684800000,26850
1684886400,27223.2
1684972800,26327.4
1685059200,26477.3
1685145600,26719.7
1685232000,26873.2
1685318400,28082.7
1685404800,27744.7
1685491200,27704
